epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
188,216.849,0.64942,0.59739,0.94729,0.80887,0.5625,0.53629,0.17096,2.72918,1.7454,2.55311,0.0001487,0.0001487,0.0001487
189,218.007,0.6643,0.5626,0.92387,0.80598,0.5625,0.53673,0.17104,2.73811,1.77371,2.56923,0.0001388,0.0001388,0.0001388
190,219.131,0.64827,0.52228,0.95229,0.79486,0.5,0.47785,0.17123,2.74155,1.8228,2.58169,0.0001289,0.0001289,0.0001289
191,240.844,0.5938,0.57757,0.91627,0.79954,0.49871,0.48689,0.15842,2.74635,1.7844,2.57912,0.000119,0.000119,0.000119
192,242.181,0.59329,0.56633,0.89729,0.7984,0.49551,0.4884,0.15871,2.7926,1.7949,2.57416,0.0001091,0.0001091,0.0001091
193,243.262,0.61112,0.55969,0.88736,0.79878,0.49657,0.48961,0.16214,2.79707,1.80031,2.56504,9.92e-05,9.92e-05,9.92e-05
194,244.386,0.604,0.56761,0.91896,0.79804,0.49449,0.49036,0.16021,2.78195,1.75654,2.55774,8.93e-05,8.93e-05,8.93e-05
195,245.462,0.57905,0.55539,0.91619,0.79779,0.49379,0.49153,0.1606,2.77547,1.72544,2.55127,7.94e-05,7.94e-05,7.94e-05
196,246.594,0.55421,0.51981,0.90562,0.79764,0.49337,0.49322,0.15393,2.77566,1.72496,2.55071,6.95e-05,6.95e-05,6.95e-05
197,247.698,0.54541,0.50768,0.91638,0.79663,0.49051,0.49442,0.15421,2.7709,1.72847,2.54313,5.96e-05,5.96e-05,5.96e-05
198,248.824,0.5598,0.52919,0.92196,0.7961,0.48902,0.49663,0.15473,2.77008,1.74275,2.5422,4.97e-05,4.97e-05,4.97e-05
199,249.936,0.55717,0.50403,0.87959,0.79547,0.48725,0.49868,0.15157,2.76731,1.76293,2.53372,3.98e-05,3.98e-05,3.98e-05
200,250.993,0.61436,0.50786,0.92267,0.6608,0.5,0.49343,0.14938,2.77043,1.79655,2.53437,2.99e-05,2.99e-05,2.99e-05
